region,ownd,inc,sex,wlth,donr,RANGE_gifa,RANGE_gifdol,RANGE_gifl,RANGE_gifr,RANGE_hv,RANGE_incavg,RANGE_incmed,RANGE_kids,RANGE_lag,RANGE_low,RANGE_mdon,RANGE_npro,_WARN_,U_donr,b_donr,EM_SEGMENT,EM_EVENTPROBABILITY,EM_PROBABILITY,EM_CLASSIFICATION
ter5,1,7,1,8,,0.050755632,0.107179487,0.009389671,0.11627907,0.081942337,0.06959707,0.049469965,0.8,0.060606061,0.436781609,0.714285714,0.757763975,,0,20,20,6.85168E-05,0.999931483,0
ter5,1,6,1,4,,0.658112347,0.022564103,0.07198748,0.226744186,0.227617602,0.238095238,0.265017668,0.6,0.151515152,0.034482759,0.228571429,0.335403727,,0,17,17,0.003738241,0.996261759,0
ter5,1,4,0,4,,0.20188195,0.100512821,0.029733959,0.052325581,0.197268589,0.208791209,0.236749117,0.4,0.090909091,0.057471264,0.057142857,0.701863354,,0,12,12,0.244182464,0.755817536,0
ter5,1,4,1,4,,0.163815227,0.066666667,0.018779343,0.075581395,0.139605463,0.087912088,0.049469965,0.6,0.121212121,0.229885057,0.2,0.47826087,,0,16,16,0.020655447,0.979344553,0
ter5,1,3,0,8,,0.219560878,0.052307692,0.037558685,0.145348837,0.168437026,0.146520147,0.056537102,0.4,0.060606061,0.333333333,0.4,0.304347826,,0,14,14,0.073386658,0.926613342,0
ter4,0,3,1,8,,0.105788423,0.077948718,0.023474178,0.063953488,0.188163885,0.117216117,0.091872792,0.8,0.060606061,0.287356322,0.542857143,0.689440994,,0,20,20,6.53238E-05,0.999934676,0
ter5,1,5,0,8,,0.130025663,0.013846154,0.014084507,0.040697674,0.135053111,0.054945055,0.045936396,0.4,0.151515152,0.666666667,0.428571429,0.192546584,,0,16,16,0.016819349,0.983180651,0
ter1,1,7,0,9,,0.070287995,0.032820513,0.014084507,0.034883721,0.185128983,0.087912088,0.074204947,0.4,0.181818182,0.206896552,0.342857143,0.310559006,,0,15,15,0.052604759,0.947395241,0
ter1,1,2,1,3,,0.095950955,0.013846154,0.006259781,0.034883721,0.122913505,0.102564103,0.134275618,0.2,0.060606061,0.137931034,0.4,0.149068323,,0,15,15,0.037123093,0.962876907,0
ter5,0,7,1,9,,0.186056459,0.172307692,0.023474178,0.058139535,0.159332322,0.142857143,0.102473498,0.6,0.151515152,0.218390805,0.2,0.770186335,,0,18,18,0.001736376,0.998263624,0
ter2,1,5,0,1,,0.089250071,0.035897436,0.029733959,0.156976744,0.135053111,0.194139194,0.141342756,0.4,0.060606061,0.057471264,0.485714286,0.310559006,,0,14,14,0.060185639,0.939814361,0
ter2,1,4,1,4,,0.141716567,0.169230769,0.014084507,0.063953488,0.198786039,0.252747253,0.22614841,0.2,0.272727273,0,0.6,0.757763975,,1,3,3,0.976757816,0.976757816,1
ter2,1,2,0,8,,0.184773311,0.015897436,0.021909233,0.040697674,0.086494689,0.084249084,0.081272085,0.6,0.090909091,0.149425287,0.571428571,0.248447205,,0,16,16,0.014886789,0.985113211,0
ter5,1,3,0,9,,0.194325634,0.017435897,0.051643192,0.186046512,0.08952959,0.058608059,0.035335689,0.8,0.151515152,0.528735632,0.257142857,0.155279503,,0,18,18,0.000748999,0.999251001,0
ter5,1,3,1,5,,0.072569147,0.036410256,0.020344288,0.046511628,0.016691958,0.010989011,0.042402827,0.6,0.121212121,0.597701149,0.2,0.192546584,,0,18,18,0.001234195,0.998765805,0
ter2,1,4,0,4,,0.252637582,0.081538462,0.025039124,0.040697674,0.172989378,0.076923077,0.074204947,0.8,0.151515152,0.298850575,0.485714286,0.627329193,,0,15,15,0.041635083,0.958364917,0
ter3,0,2,1,8,,0.094525235,0.030769231,0.010954617,0.029069767,0.201820941,0.238095238,0.236749117,0.4,0.121212121,0,0.314285714,0.316770186,,0,20,20,0.000110064,0.999889936,0
ter2,1,4,0,8,,0.018391788,0.019487179,0.00312989,0.01744186,0.241274659,0.208791209,0.134275618,0.2,0.060606061,0.068965517,0.4,0.254658385,,1,2,2,0.992592909,0.992592909,1
ter3,1,4,0,4,,0.062303964,0.068717949,0.006259781,0.052325581,0.15629742,0.146520147,0.127208481,0.2,0.090909091,0.206896552,0.371428571,0.403726708,,1,10,10,0.648835044,0.648835044,1
ter1,1,1,0,9,,0.207727402,0.053846154,0.053208138,0.098837209,0.121396055,0.146520147,0.084805654,0.6,0.181818182,0.310344828,0.514285714,0.590062112,,0,17,17,0.002823802,0.997176198,0
ter1,1,2,1,9,,0.049757628,0.081538462,0.007824726,0.046511628,0.227617602,0.175824176,0.049469965,1,0.666666667,0.218390805,0.228571429,0.683229814,,0,20,20,9.20916E-05,0.999907908,0
ter4,1,5,1,7,,0.165526091,0.022564103,0.023474178,0.046511628,0.174506829,0.139194139,0.130742049,0,0.151515152,0.045977011,0.485714286,0.273291925,,1,7,7,0.897665139,0.897665139,1
ter4,0,4,0,8,,0.060450528,0.041025641,0.00312989,0.029069767,0.22306525,0.216117216,0.243816254,0.4,0.151515152,0.08045977,0.4,0.49689441,,0,17,17,0.004090202,0.995909798,0
ter4,1,5,0,8,,0.061591104,0.05025641,0.012519562,0.023255814,0.197268589,0.172161172,0.201413428,0,0.090909091,0.045977011,0.285714286,0.453416149,,1,5,5,0.958018252,0.958018252,1
ter3,0,2,1,9,,0.089962931,0.031282051,0.015649452,0.034883721,0.118361153,0.128205128,0.06360424,0,0.151515152,0.344827586,0.971428571,0.322981366,,0,15,15,0.032869795,0.967130205,0
ter2,1,3,1,9,,0.089107499,0.013333333,0.012519562,0.058139535,0.056145675,0.051282051,0.045936396,0.4,0.151515152,0.390804598,0.257142857,0.062111801,,0,12,12,0.247071184,0.752928816,0
ter5,1,6,1,8,,0.144568007,0.02,0.021909233,0.046511628,0.233687405,0.186813187,0.123674912,0.4,0.121212121,0.126436782,0.314285714,0.217391304,,0,16,16,0.019340582,0.980659418,0
ter5,0,3,1,9,,0.244938694,0.012820513,0.034428795,0.122093023,0.283763278,0.271062271,0.296819788,0,0.181818182,0,0.685714286,0.074534161,,0,17,17,0.007820564,0.992179436,0
ter2,1,4,1,8,,0.245794126,0.030769231,0.023474178,0.151162791,0.300455235,0.186813187,0.081272085,0.4,0.181818182,0.24137931,0.142857143,0.341614907,,1,9,9,0.77855882,0.77855882,1
ter3,1,3,0,8,,0.179355575,0.016923077,0.018779343,0.046511628,0.113808801,0.102564103,0.130742049,0.6,0.090909091,0.114942529,0.228571429,0.186335404,,0,16,16,0.020777759,0.979222241,0
ter3,0,7,1,9,,0.078272027,0.023076923,0.020344288,0.069767442,0.207890744,0.161172161,0.091872792,0.8,0.151515152,0.218390805,0.742857143,0.149068323,,0,20,20,1.7619E-06,0.999998238,0
ter2,1,4,1,8,,0.048331908,0.042051282,0.00312989,0.034883721,0.349013657,0.391941392,0.413427562,0.8,0.090909091,0.011494253,0.485714286,0.409937888,,1,6,6,0.919169801,0.919169801,1
ter2,1,1,1,1,,0.052181352,0.009230769,0.009389671,0.046511628,0.141122914,0.131868132,0.16254417,0,0.151515152,0.091954023,0.4,0.093167702,,0,13,13,0.204347563,0.795652437,0
ter1,1,4,1,8,,0.122469347,0.018974359,0.018779343,0.087209302,0.030349014,0.04029304,0.056537102,0.4,0.060606061,0.356321839,0.342857143,0.236024845,,1,10,10,0.66631185,0.66631185,1
ter4,0,5,1,8,,0.02209866,0.054358974,0.004694836,0.01744186,0.139605463,0.197802198,0.22614841,0.6,0.151515152,0.16091954,0.257142857,0.47826087,,0,19,19,0.000548672,0.999451328,0
ter2,1,4,1,8,,0.115768463,0.021025641,0.029733959,0.081395349,0.135053111,0.106227106,0.077738516,0.4,0.121212121,0.206896552,0.457142857,0.167701863,,1,6,6,0.935029451,0.935029451,1
ter3,1,6,1,8,,0.044767608,0.026153846,0.00312989,0.011627907,0.095599393,0.04029304,0.056537102,0.4,0.121212121,0.275862069,0.4,0.211180124,,0,16,16,0.012040144,0.987959856,0
ter2,1,4,1,9,,0.126603935,0.054871795,0.025039124,0.104651163,0.116843703,0.095238095,0.042402827,0.4,0.181818182,0.275862069,0.857142857,0.596273292,,0,11,11,0.46295533,0.53704467,0
ter1,1,2,1,9,,0.190903906,0.085641026,0.037558685,0.156976744,0.438543247,0.252747253,0.180212014,0.2,0.060606061,0.011494253,0.085714286,0.583850932,,1,10,10,0.63843324,0.63843324,1
ter1,1,4,1,9,,0.166524095,0.026666667,0.021909233,0.069767442,0.119878604,0.076923077,0.088339223,0.8,0.151515152,0.310344828,0.285714286,0.316770186,,0,14,14,0.110381608,0.889618392,0
ter1,1,4,0,1,,0.075420587,0.017948718,0.010954617,0.046511628,0.276176024,0.238095238,0.123674912,0.6,0.060606061,0.045977011,0.285714286,0.260869565,,0,16,16,0.020947547,0.979052453,0
ter4,1,3,0,8,,0.193185058,0.012820513,0.070422535,0.075581395,0.236722307,0.227106227,0.215547703,0.4,0.090909091,0,0.285714286,0.068322981,,0,13,13,0.157626183,0.842373817,0
ter5,1,4,1,8,,0.078984887,0.074358974,0.009389671,0.01744186,0.101669196,0.102564103,0.130742049,0.6,0.151515152,0.16091954,0.457142857,0.577639752,,0,13,13,0.206460802,0.793539198,0
ter1,1,4,1,8,,0.140290847,0.042051282,0.017214397,0.069767442,0.254931715,0.113553114,0.134275618,0.2,0.060606061,0.068965517,0.142857143,0.49068323,,1,6,6,0.920262655,0.920262655,1
ter5,1,4,1,3,,0.041631024,0.078974359,0.006259781,0.034883721,0.188163885,0.157509158,0.187279152,0.6,0.151515152,0.022988506,0.485714286,0.577639752,,0,17,17,0.006501875,0.993498125,0
ter2,1,2,1,8,,0.102936983,0.275384615,0.026604069,0.075581395,0.128983308,0.128205128,0.042402827,0.6,0.060606061,0.528735632,0.828571429,0.614906832,,0,15,15,0.038771865,0.961228135,0
ter1,1,2,1,0,,0.336469917,0.015384615,0.079812207,0.220930233,0.148710167,0.142857143,0.116607774,1,0.121212121,0.287356322,0.657142857,0.043478261,,0,20,20,7.55276E-05,0.999924472,0
ter5,1,4,1,8,,0.04776162,0.014358974,0.014084507,0.040697674,0.179059181,0.194139194,0.123674912,0.6,0.151515152,0.091954023,0.742857143,0.229813665,,0,16,16,0.009384483,0.990615517,0
ter5,1,5,1,6,,0.025520388,0.009230769,0.004694836,0.005813953,0.127465857,0.10989011,0.130742049,0.4,0.333333333,0.103448276,0.257142857,0.074534161,,0,16,16,0.016311591,0.983688409,0
ter3,1,4,1,9,,0.050185344,0.02,0.006259781,0.052325581,0.201820941,0.238095238,0.265017668,0.2,0.121212121,0.011494253,0.4,0.304347826,,1,7,7,0.903468012,0.903468012,1
ter3,1,4,0,8,,0.116481323,0.017948718,0.015649452,0.023255814,0.127465857,0.131868132,0.053003534,0.6,0.090909091,0.413793103,0.285714286,0.236024845,,0,14,14,0.078504722,0.921495278,0
ter1,0,5,1,8,,0.122184203,0.03025641,0.025039124,0.052325581,0.166919575,0.124542125,0.116607774,0.6,0.121212121,0.252873563,0.342857143,0.459627329,,0,18,18,0.000814248,0.999185752,0
ter2,1,3,0,5,,0.30667237,0.020512821,0.082942097,0.36627907,0.256449165,0.41025641,0.431095406,0.4,0.060606061,0,0.485714286,0.02484472,,1,8,8,0.813155314,0.813155314,1
ter5,1,6,0,8,,0.041631024,0.025128205,0.00312989,0.029069767,0.142640364,0.139194139,0.067137809,0,0.121212121,0.310344828,0.428571429,0.155279503,,0,11,11,0.422550342,0.577449658,0
ter5,0,6,0,9,,0.111206159,0.029230769,0.010954617,0.029069767,0.08952959,0.051282051,0.042402827,0.4,0.181818182,0.597701149,0.114285714,0.291925466,,0,18,18,0.000946087,0.999053913,0
ter5,0,5,1,4,,0.029084688,0.149230769,0.00312989,0.034883721,0.374810319,0.21978022,0.151943463,0.8,0.272727273,0.022988506,0.457142857,0.732919255,,0,20,20,7.39407E-06,0.999992606,0
ter4,0,6,1,9,,0.258768178,0.021538462,0.018779343,0.11627907,0.124430956,0.117216117,0.137809187,0.8,0.121212121,0.068965517,0.371428571,0.142857143,,0,20,20,1.02361E-05,0.999989764,0
ter4,1,6,0,4,,0.122754491,0.047692308,0.020344288,0.069767442,0.297420334,0.113553114,0.081272085,1,0.090909091,0.16091954,0.371428571,0.372670807,,0,20,20,1.70161E-05,0.999982984,0
ter5,1,6,0,3,,0.148845167,0.042564103,0.026604069,0.052325581,0.24430956,0.135531136,0.123674912,0.6,0.090909091,0.091954023,0.314285714,0.48447205,,0,19,19,0.000249584,0.999750416,0
ter4,0,5,0,8,,0.400627317,0.048717949,0.131455399,0.23255814,0.251896813,0.175824176,0.123674912,0.6,0.090909091,0.011494253,0.485714286,0.48447205,,0,19,19,0.000140715,0.999859285,0
ter2,1,2,0,9,,0.140433419,0.019487179,0.020344288,0.081395349,0.412746586,0.333333333,0.293286219,0.4,0.303030303,0.011494253,0.285714286,0.198757764,,0,11,11,0.43194343,0.56805657,0
ter1,0,4,1,8,,0.179783291,0.022051282,0.017214397,0.127906977,0.08801214,0.04029304,0.053003534,0.8,0.121212121,0.275862069,0.142857143,0.161490683,,0,18,18,0.000854815,0.999145185,0
ter2,1,5,0,8,,0.077986883,0.044615385,0.009389671,0.040697674,0.037936267,0.032967033,0.056537102,0.4,0.090909091,0.344827586,0.314285714,0.472049689,,1,9,9,0.757967156,0.757967156,1
ter3,1,4,1,1,,0.497291132,0.022051282,0.062597809,0.156976744,0.169954476,0.117216117,0.06360424,0.4,0.121212121,0.367816092,0.885714286,0.267080745,,0,16,16,0.014339705,0.985660295,0
ter3,1,2,0,5,,0.124607927,0.044615385,0.014084507,0.052325581,0.186646434,0.153846154,0.183745583,0.4,0.060606061,0.034482759,0.342857143,0.416149068,,0,16,16,0.01054454,0.98945546,0
ter3,1,5,1,8,,0.072711719,0.036923077,0.007824726,0.063953488,0.315629742,0.336996337,0.360424028,0.6,0.060606061,0,0.257142857,0.310559006,,0,13,13,0.152134044,0.847865956,0
ter5,1,6,0,6,,0.136441403,0.023076923,0.025039124,0.110465116,0.113808801,0.062271062,0.03180212,0.6,0.151515152,0.609195402,0.114285714,0.142857143,,0,18,18,0.000795469,0.999204531,0
ter3,1,2,1,0,,0.151839179,0.001025641,0.03286385,0.098837209,0.081942337,0.06959707,0.038869258,0.4,0.121212121,0.390804598,0.514285714,0.093167702,,0,19,19,0.000384762,0.999615238,0
ter2,1,2,0,0,,0.122897063,0.013846154,0.020344288,0.058139535,0.191198786,0.172161172,0.201413428,0.2,0.090909091,0.045977011,0.371428571,0.062111801,,0,14,14,0.088389812,0.911610188,0
ter1,1,1,1,8,,0.096093527,0.018461538,0.007824726,0.029069767,0.450682853,0.3003663,0.25795053,0,0.151515152,0,0.371428571,0.186335404,,1,9,9,0.794810542,0.794810542,1
ter5,1,3,1,9,,0.059595096,0.036923077,0.007824726,0.040697674,0.26707132,0.153846154,0.070671378,0.4,0.090909091,0.103448276,0.285714286,0.378881988,,0,14,14,0.061336507,0.938663493,0
ter2,1,7,1,9,,0.159823211,0.022564103,0.040688576,0.098837209,0.138088012,0.124542125,0.127208481,0.4,0.151515152,0.091954023,0.542857143,0.279503106,,0,13,13,0.132230253,0.867769747,0
ter3,1,3,1,8,,0.047191332,0.054358974,0.025039124,0.058139535,0.186646434,0.172161172,0.098939929,0,0.151515152,0.149425287,0.857142857,0.534161491,,1,11,11,0.529459218,0.529459218,1
ter2,1,3,1,4,,0.069004847,0.021025641,0.009389671,0.040697674,0.188163885,0.175824176,0.187279152,0.6,0.151515152,0.045977011,0.685714286,0.335403727,,0,16,16,0.016240149,0.983759851,0
ter4,1,4,1,9,,0.096521243,0.035897436,0.012519562,0.063953488,0.342943854,0.175824176,0.081272085,0.4,0.060606061,0.114942529,0.457142857,0.391304348,,1,11,11,0.521720556,0.521720556,1
ter5,0,4,0,0,,0.073852295,0.07025641,0.012519562,0.046511628,0.194233687,0.087912088,0.120141343,0.2,0.060606061,0.091954023,0.6,0.366459627,,0,17,17,0.003533908,0.996466092,0
ter5,1,2,1,8,,0.086541203,0.028205128,0.015649452,0.040697674,0.100151745,0.091575092,0.077738516,0.4,0.151515152,0.195402299,0.457142857,0.310559006,,0,17,17,0.006002058,0.993997942,0
ter4,1,2,1,8,,0.074565155,0.08974359,0.007824726,0.040697674,0.248861912,0.157509158,0.137809187,0.4,0.090909091,0.045977011,0.428571429,0.757763975,,0,15,15,0.046056231,0.953943769,0
ter5,0,4,0,8,,0.180353579,0.013333333,0.031298905,0.075581395,0.17754173,0.124542125,0.109540636,0.4,0.151515152,0.275862069,0.085714286,0.080745342,,0,17,17,0.00335819,0.99664181,0
ter4,0,4,0,9,,0.108497291,0.027692308,0.017214397,0.11627907,0.220030349,0.102564103,0.084805654,0.2,0.121212121,0.16091954,0.257142857,0.360248447,,0,14,14,0.056929985,0.943070015,0
ter5,1,5,0,5,,0.28457371,0.007692308,0.048513302,0.162790698,0.336874052,0.183150183,0.212014134,0.2,0.151515152,0.045977011,0.914285714,0.130434783,,0,15,15,0.046897441,0.953102559,0
ter4,1,4,1,1,,0.137011691,0.018461538,0.012519562,0.052325581,0.136570561,0.106227106,0.042402827,0.2,0.181818182,0.344827586,0.428571429,0.118012422,,0,16,16,0.019829312,0.980170688,0
ter5,1,5,1,9,,0.25106929,0.117435897,0.012519562,0.040697674,0.162367223,0.076923077,0.045936396,0.8,0.060606061,0.344827586,0.457142857,0.559006211,,0,16,16,0.009147362,0.990852638,0
ter1,1,4,1,9,,0.116338751,0.014871795,0.018779343,0.052325581,0.179059181,0.194139194,0.148409894,0.4,0.121212121,0.114942529,0.142857143,0.136645963,,0,12,12,0.315595817,0.684404183,0
ter3,1,3,0,7,,0.092386655,0.074871795,0.015649452,0.110465116,0.166919575,0.183150183,0.077738516,0.6,0.090909091,0.137931034,0.171428571,0.627329193,,0,14,14,0.053930226,0.946069774,0
ter4,1,3,0,8,,0.099230111,0.056410256,0.015649452,0.075581395,0.261001517,0.183150183,0.212014134,0.4,0.060606061,0.057471264,0.485714286,0.428571429,,0,13,13,0.198117854,0.801882146,0
ter4,1,4,1,4,,0.063301967,0.011282051,0.014084507,0.063953488,0.153262519,0.106227106,0.123674912,0.4,0.090909091,0.206896552,0.828571429,0.068322981,,0,16,16,0.009534913,0.990465087,0
ter3,1,2,1,8,,0.5392073,0.098461538,0.333333333,0.174418605,0.141122914,0.117216117,0.134275618,1,0.151515152,0.103448276,0.085714286,0.447204969,,0,19,19,0.000178838,0.999821162,0
ter2,1,4,1,5,,0.06201882,0.044615385,0.017214397,0.052325581,0.162367223,0.223443223,0.09540636,0.8,0.121212121,0.195402299,0.542857143,0.49689441,,0,14,14,0.062512712,0.937487288,0
ter3,1,2,1,0,,0.194468206,0.046666667,0.042253521,0.098837209,0.230652504,0.175824176,0.134275618,0,0.060606061,0.126436782,0.085714286,0.248447205,,0,14,14,0.097351155,0.902648845,0
ter4,1,1,0,3,,0.021813516,0.031282051,0.012519562,0.040697674,0.168437026,0.139194139,0.166077739,0.2,0.151515152,0.091954023,0.114285714,0.267080745,,0,18,18,0.001955983,0.998044017,0
ter1,1,2,1,8,,0.121899059,0.005641026,0.03286385,0.127906977,0.180576631,0.139194139,0.074204947,0.6,0.181818182,0.287356322,0.314285714,0.031055901,,0,16,16,0.009293472,0.990706528,0
ter5,1,3,0,4,,0.159110351,0.015384615,0.015649452,0.145348837,0.142640364,0.128205128,0.045936396,1,0.121212121,0.448275862,0.4,0.118012422,,0,20,20,1.44082E-05,0.999985592,0
ter5,0,7,0,4,,0.021956088,0.032820513,0.004694836,0.023255814,0.160849772,0.135531136,0.141342756,0,0.242424242,0.045977011,0.257142857,0.378881988,,0,15,15,0.037479094,0.962520906,0
ter1,1,4,0,2,,0.124322783,0.014871795,0.03599374,0.087209302,0.17754173,0.10989011,0.113074205,0.4,0.151515152,0.172413793,0.571428571,0.118012422,,0,16,16,0.020382172,0.979617828,0
ter2,0,1,1,6,,0.272312518,0.01025641,0.040688576,0.238372093,0.213960546,0.15018315,0.130742049,0.4,0.121212121,0.022988506,0.285714286,0.105590062,,0,19,19,0.000267095,0.999732905,0
ter5,1,1,0,2,,0.011833476,0.031794872,0.004694836,0.023255814,0.150227618,0.19047619,0.042402827,0.2,0.181818182,0.494252874,0.428571429,0.378881988,,0,18,18,0.001587111,0.998412889,0
ter2,1,4,1,6,,0.025520388,0.053333333,0.006259781,0.040697674,0.174506829,0.124542125,0.137809187,0,0.181818182,0.057471264,0.4,0.47826087,,1,1,1,0.999113624,0.999113624,1
ter3,1,2,1,8,,0.053892216,0.017948718,0.014084507,0.052325581,0.277693475,0.216117216,0.243816254,0.8,0.181818182,0.034482759,0.085714286,0.149068323,,0,17,17,0.002473934,0.997526066,0
ter1,1,4,1,3,,0.190191046,0.019487179,0.039123631,0.052325581,0.094081942,0.087912088,0.067137809,0,0.181818182,0.24137931,0.428571429,0.279503106,,1,8,8,0.839793509,0.839793509,1
ter1,1,4,1,8,,0.286569718,0.027692308,0.050078247,0.255813953,0.106221548,0.095238095,0.074204947,0.6,0.151515152,0.172413793,0.4,0.409937888,,0,11,11,0.496010787,0.503989213,0
ter2,0,6,0,5,,0.072284003,0.065641026,0.014084507,0.029069767,0.135053111,0.080586081,0.091872792,0,0.090909091,0.275862069,0.228571429,0.49068323,,1,11,11,0.532347005,0.532347005,1
ter1,1,3,0,8,,0.067436555,0.021538462,0.006259781,0.029069767,0.15477997,0.124542125,0.155477032,0.6,0.060606061,0.206896552,0.228571429,0.229813665,,0,14,14,0.114088471,0.885911529,0
ter4,1,4,0,8,,0.127601939,0.04,0.014084507,0.069767442,0.312594841,0.234432234,0.109540636,0.4,0.090909091,0.057471264,0.171428571,0.440993789,,0,11,11,0.487874998,0.512125002,0
ter3,1,6,0,8,,0.203022526,0.022564103,0.020344288,0.069767442,0.15629742,0.128205128,0.113074205,0.6,0.121212121,0.229885057,0.285714286,0.254658385,,0,17,17,0.005146707,0.994853293,0
ter3,1,2,0,7,,0.083974907,0.01025641,0.006259781,0.058139535,0.153262519,0.128205128,0.088339223,0.6,0.090909091,0.172413793,0.257142857,0.086956522,,0,17,17,0.003397256,0.996602744,0
ter5,1,4,1,1,,0.135158255,0.017948718,0.017214397,0.058139535,0.195751138,0.252747253,0.116607774,0.4,0.121212121,0.08045977,0.4,0.130434783,,0,17,17,0.003879339,0.996120661,0
ter3,1,5,1,8,,0.068862275,0.02,0.007824726,0.029069767,0.098634294,0.062271062,0.03180212,0.6,0.181818182,0.735632184,0.485714286,0.267080745,,0,17,17,0.003203295,0.996796705,0
ter4,1,4,1,1,,0.097519247,0.048205128,0.021909233,0.023255814,0.165402124,0.10989011,0.141342756,0.4,0.151515152,0.08045977,0.914285714,0.49068323,,0,15,15,0.035838207,0.964161793,0
ter2,1,4,0,8,,0.043912176,0.064102564,0.001564945,0.01744186,0.317147193,0.205128205,0.166077739,0.2,0.090909091,0.057471264,0.342857143,0.645962733,,1,1,1,0.997123306,0.997123306,1
ter2,1,3,0,3,,0.088679783,0.03025641,0.007824726,0.011627907,0.15477997,0.095238095,0.091872792,0.6,0.090909091,0.252873563,0.285714286,0.217391304,,0,15,15,0.034211439,0.965788561,0
ter2,1,4,0,2,,0.080553179,0.024102564,0.00312989,0.01744186,0.033383915,0.04029304,0.024734982,0.4,0.151515152,0.574712644,0.514285714,0.204968944,,0,15,15,0.038488101,0.961511899,0
ter2,1,2,1,0,,0.114913031,0.081538462,0.025039124,0.069767442,0.191198786,0.157509158,0.187279152,1,0.121212121,0.172413793,0.085714286,0.465838509,,0,19,19,0.000687627,0.999312373,0
